1200203;2321;Professor ensino médio;1667.89;12;11;OUTROS
3521101;2312;Professor ensino fundamental primeira a quarta séries;1736.97;43;42;PREFEITURA
3303856;2312;Professor ensino fundamental primeira a quarta séries;1632.98;218;76;PREFEITURA
3133709;2321;Professor ensino médio;2072.34;20;19;PREFEITURA
4310801;2312;Professor ensino fundamental primeira a quarta séries;1676.88;136;106;PREFEITURA
2802601;2312;Professor ensino fundamental primeira a quarta séries;2151.15;88;43;PREFEITURA
3305406;2313;Professor ensino fundamental quinta a oitava séries;1209.83;78;41;PREFEITURA
4307005;2312;Professor ensino fundamental primeira a quarta séries;2110.72;33;33;OUTROS
4313441;2312;Professor ensino fundamental primeira a quarta séries;1294.75;15;15;PREFEITURA
2928059;2313;Professor ensino fundamental quinta a oitava séries;1362.73;191;69;PREFEITURA
4305207;2312;Professor ensino fundamental primeira a quarta séries;2201.96;13;13;PREFEITURA
2933604;2321;Professor ensino médio;788.00;6;0;OUTROS
3112307;2312;Professor ensino fundamental primeira a quarta séries;788.00;1;1;OUTROS
2313401;2313;Professor ensino fundamental quinta a oitava séries;14.65;12;5;OUTROS
3132602;2313;Professor ensino fundamental quinta a oitava séries;299.32;4;3;PREFEITURA
2903201;2313;Professor ensino fundamental quinta a oitava séries;2159.44;24;19;OUTROS
2311801;2312;Professor ensino fundamental primeira a quarta séries;1000.50;32;29;OUTROS
2608057;2321;Professor ensino médio;1834.58;116;90;PREFEITURA
3525201;2313;Professor ensino fundamental quinta a oitava séries;2156.84;28;28;PREFEITURA
1500602;2321;Professor ensino médio;1596.30;12;11;OUTROS
3148004;2312;Professor ensino fundamental primeira a quarta séries;1824.92;9;9;OUTROS
3138658;2321;Professor ensino médio;788.00;1;1;PREFEITURA
3111606;2312;Professor ensino fundamental primeira a quarta séries;1434.64;6;6;OUTROS
3510203;2313;Professor ensino fundamental quinta a oitava séries;1134.21;3;3;OUTROS
4317558;2321;Professor ensino médio;1295.34;3;3;PREFEITURA
4319208;2313;Professor ensino fundamental quinta a oitava séries;1171.18;4;4;PREFEITURA
2514503;2313;Professor ensino fundamental quinta a oitava séries;1472.34;2;2;PREFEITURA
3170800;2313;Professor ensino fundamental quinta a oitava séries;1576.00;1;0;OUTROS
1501808;2312;Professor ensino fundamental primeira a quarta séries;959.10;1;1;PREFEITURA
3543303;2321;Professor ensino médio;1660.12;14;14;OUTROS
4301503;2321;Professor ensino médio;1330.17;1;1;OUTROS
3136009;2321;Professor ensino médio;871.00;5;1;OUTROS
